,ProductId,UserId,Score
35699,B0027EFQP6,A3OYPP8NRW7GFP,5
35705,B00020UGN4,A281NPSIMI1C2R,5
35717,B00020UGN4,A2FG90RW53W8WS,5
35739,B00020UGN4,A1Q7A78VSQ5GQ4,3
35748,B00020UGN4,A3INN916E4VION,4
35758,B001M073C0,A2L01339XV496V,5
35759,B004UB4Z56,A1UQBFCERIP7VJ,4
35763,B000O7IVKK,A18L1CVUIQRE9L,5
35766,B000O7IVKK,A35A5S6H1WROO6,5
35767,B000O7IVKK,A2XNJJ9TF70P4J,5
35782,B000O7IVKK,A31N6KB160O508,4
35799,B003J9R3TU,A1WG5SD91EWYXZ,2
35806,B001DTFRXM,A32R0HBCV9FCJM,5
35815,B000LKXJEI,A3BSVEVBV9RZS2,5
35826,B000LKXJEI,AZ5X928CQPRJN,3
35828,B000LKXJEI,AEO407GROR6JB,1
35844,B000LKXJEI,A1H703P9ALYVM6,1
35847,B000LKXJEI,A3N5SKXEA0NN57,1
35848,B000LKXJEI,A3N5SKXEA0NN57,1
35849,B000LKXJEI,A3N5SKXEA0NN57,1
35884,B000LKXJEI,A1CIU572HUUE5A,4
35886,B000LKXJEI,AXQIHSF9KK7CO,5
35889,B000LKXJEI,A2TCY4Q5S0NO5Z,5
35929,B000LKXJEI,A2FIZ75BHZKFL7,5
35931,B000LKXJEI,A1CIU572HUUE5A,5
35932,B000LKXJEI,A1CIU572HUUE5A,5
35964,B0085G4A7U,A1QBOC76MIOJYP,1
35971,B0029JFW8U,A36WGHR8TO5DKT,5
36003,B0050OIU4O,A1Z54EM24Y40LL,5
36008,B001ACMCNA,AYGJ96W5KQMUJ,3
36030,B001ACMCNA,ADDDFVHP3CSVA,4
36063,B001ACMCNA,A1VABWDOUQLULZ,2
36069,B0048KEEBE,A2OEUROGZDTXUJ,5
36078,B0092SQT2E,A3POAWC2JPQQQP,5
36080,B0011DMUDK,A21VGNU5959O85,5
36085,B0035MO3NU,A2TFHMXBU9HG3P,1
36086,B001ONQAUQ,AH6BI8F3EE6K1,5
36090,B002DHN1UE,A33REC3J2JU2EL,5
36108,B001EQ57PC,A26EXMDN188M0,5
36112,B000FBQ594,A3Q4TYJVAM4IRM,4
36115,B000FBQ594,A1SYLII0808HD6,5
36125,B000FBQ594,A1SI2993YY7C61,4
36130,B000FBQ594,A33DKGANHQJSXC,5
36139,B000FBQ594,A2A1XYSB692L6J,5
36146,B000FBQ594,A1PB97BLMR9X2S,5
36150,B000FBQ594,AAPPWNP9FWVWS,5
36155,B000FBQ594,A33DKGANHQJSXC,5
36166,B000FBQ594,A1SI2993YY7C61,3
36169,B000FBQ594,AVK8NCLIBYKXD,1
36172,B00020UGNE,A52X1I4UT56KL,5
36173,B00020UGNE,A1IU7S4HCK1XK0,5
36182,B000ILKXP8,A17HMM1M7T9PJ1,4
36191,B0005ZVOOG,AMP7TQRWAIE84,1
36193,B0029JLVPI,A24ZV048V7J0MT,4
36195,B0029JLVPI,A35LT14WG5BX0T,5
36198,B0029JLVPI,A36WGHR8TO5DKT,4
36200,B0029JLVPI,AZV26LP92E6WU,5
36203,B0029JLVPI,A3RUMVZZ7W2E2S,5
36204,B0029JLVPI,A1IUL785XKEAD,5
36205,B0029JLVPI,AYB4ELCS5AM8P,5
36208,B0029JLVPI,ABDCYK04CL6O4,5
36214,B000FGXT2A,A16I6WJUEBJ1C3,4
36215,B000FGXT2A,AWLK6NSSV0YNA,5
36233,B000FGXT2A,A3DWGIDZUA8PE7,5
36238,B000FGXT2A,A2E3WMF9RWW2X2,5
36253,B000NMI4ZS,A1HRYC60VTMYC0,5
36271,B001EQ5HGG,A10DRHWKS6NQUX,5
36281,B0014ET2UU,A3SMVB6EXX8OVH,5
36286,B0019QW0CU,AM78WFHEBDBGM,1
36288,B0000V82AE,A1SYLII0808HD6,5
36292,B0042GLVDI,A3FY3H6F4249E0,5
36331,B00474GDBK,A1XVQ3KHS22E3F,5
36335,B001I6CP6W,A1SO1PGDNVMLXC,3
36345,B0085V3YFO,A18GJ9MYYO6GCQ,4
36348,B001LQRKC8,A2158Y2U61AU9G,5
36349,B001LQRKC8,A1GYEGLX3P2Y7P,5
36351,B001LQRKC8,A288Z1VZZ3UC83,5
36353,B001LQRKC8,A3AZI828WJN1CD,5
36377,B003ZFNCC0,A23HRTD9I9K90Z,1
36473,B004CLCEDE,A2Y8IDC1FKGNJC,1
36485,B004CLCEDE,AY1EF0GOH80EK,4
36524,B004CLCEDE,A65DFK1MSAFGA,4
36593,B004CLCEDE,A1ZZZT0KJR46UV,5
36651,B004CLCEDE,A2RNYW2HIQBGSM,4
36703,B000EEWZD2,A2M9D9BDHONV3Y,3
36705,B005OCQ1PC,A1Z4LX3Q1YMF84,5
36717,B000ITWWZ4,A2YMCPP3KW9IXU,5
36720,B000ITWWZ4,A2DB720I9XRX7K,3
36723,B001EO63H0,A2OWR2PL3DLWS4,5
36754,B001HTJ2BQ,A2AOD7254MCKSH,1
36778,B001HTJ2BQ,A1G74LVQBHXR55,5
36815,B001HTJ2BQ,A1YJMG0QJXZLD4,5
36837,B001D20BHG,A11OTLEDSW8ZXD,4
36838,B004LQRQL0,A2PNOU7NXB1JE4,5
36848,B004EI1USA,A3PFI1B6M35CIN,5
36854,B000EEWZDM,A2C9XE9I8RSKNX,3
36878,B0015TZAY6,A3UKWQS8SRW6IO,4
36883,B0015TZAY6,A2XNJJ9TF70P4J,2
36908,B000H7CURW,AWAB7PKBO3BBT,5
36913,B001GVIS6K,A3UCN2RGY7O6S1,5
36914,B001GVIS6K,A393F381MA82AY,5
36934,B001EQ4RWQ,A22Z9R91N8L7IQ,3
36939,B001EQ4RWQ,A1R377IPZOKLMM,5
36952,B001EQ4RWQ,A37C37WKS7MHRH,4
36962,B001EQ4RWQ,A4902TQB4NGRJ,1
36976,B001GVIS6U,A34BRSDS9MJXTZ,5
37000,B001FSISZK,A29JAG9ML7C9DR,5
37005,B001FSISZK,AZNSBRQ0DS8LK,5
37007,B009KOHGEK,A36WGHR8TO5DKT,4
37009,B001KQM74K,A38RWVWOQPYJSA,5
37010,B001KQM74K,A3OGYXV9S7MJHM,4
37015,B000LR4FGC,AJV2QY96IVPVM,1
37019,B0043E9FYQ,A3HPCRD9RX351S,4
37021,B000ARTNRE,A2V9DTXTQ5YIMK,5
37075,B0046H1S6S,A33K20V4DNLVRF,5
37101,B002IVDAH4,ATJN4KEHJBOC8,3
37120,B002IVDAH4,A2FRFAQCWZJT3Q,1
37128,B000P8HPCI,AI0BCEWRE04G0,5
37141,B002ATEZOG,AJV2QY96IVPVM,2
37145,B002ATEZOG,A3VKBFC5K2INR4,5
37163,B000BGXAFA,A3M4QZCQV0GOUY,5
37171,B007C68XLI,A2CPM6WTF7PO3G,3
37173,B000BQPEO0,A3I9MCGO36KZ7V,5
37182,B003CK2BQG,AZ4T61QUJHA9E,3
37185,B003CK2BQG,A17GK9E70O7Y9R,5
37195,B003CK2BQG,AQ2FC1DLKVD8H,1
37198,B003CK2BQG,A2OWR2PL3DLWS4,5
37199,B003CK2BQG,A2OWR2PL3DLWS4,5
37202,B003CK2BQG,A281NPSIMI1C2R,5
37203,B003CK2BQG,A281NPSIMI1C2R,5
37204,B003CK2BQG,A281NPSIMI1C2R,5
37214,B003CK2BQG,A14H5GNH2EIPAC,5
37216,B003CK2BQG,ADS5APY1NKTL4,5
37218,B003CK2BQG,A2VF3XTT7245RE,5
37220,B003CK2BQG,A2I6FFCUE6KID9,5
37221,B003CK2BQG,ACD4ORBZEJV6,3
37223,B003CK2BQG,A2DHA9BIS3NB2H,3
37230,B003CK2BQG,AIFGUCOUOOFJ3,5
37232,B003CK2BQG,A2PQUL8TI4P4HV,5
37233,B003CK2BQG,A3MUSWDCTZINQZ,3
37234,B003CK2BQG,AIFGUCOUOOFJ3,5
37235,B003CK2BQG,A3IB4KSHNHTDYS,5
37245,B003CK2BQG,A3ER3V2E06DH7D,5
37259,B003CK2BQG,A1LEP68OQ0OPJ6,5
37260,B003CK2BQG,ADLVFFE4VBT8,5
37266,B003CK2BQG,A38OCDJQOAQ2XG,4
37275,B003CK2BQG,A1AEQZM99LO9VA,2
37279,B003CK2BQG,A2DHA9BIS3NB2H,5
37284,B003CK2BQG,ADLVFFE4VBT8,5
37288,B003CK2BQG,A21NVFKZQH4A5D,5
37290,B003CK2BQG,A42CJC66XO0H7,4
37308,B003CK2BQG,AHKPZ11JT110F,3
37313,B003CK2BQG,A1YUL9PCJR3JTY,4
37317,B003CK2BQG,A3LQS08K2OBI5Z,5
37318,B003CK2BQG,A2U7IZRM920GZH,5
37319,B003CK2BQG,A1YUL9PCJR3JTY,5
37321,B003CK2BQG,AFFVUZEGP1FDQ,5
37323,B003CK2BQG,AVJJ2D4G5I0Z4,5
37324,B003CK2BQG,A70NFM6KHU24F,5
37326,B003CK2BQG,A28QTVEFQX6Y9X,5
37334,B003CK2BQG,AK7CAW3N1XZV6,5
37335,B003CK2BQG,A2GOE7ITDGYVE,4
37342,B003CK2BQG,A281NPSIMI1C2R,5
37343,B003CK2BQG,A281NPSIMI1C2R,5
37345,B003CK2BQG,A2DPYMNI2HCIOI,3
37346,B003CK2BQG,AVFA1JB08RG8G,4
37347,B003CK2BQG,A3UUTDX2WNVUS3,5
37351,B003CK2BQG,A3KE6TMMH3BG00,5
37356,B003CK2BQG,A1AEQZM99LO9VA,3
37358,B003CK2BQG,A38B7MUWO2UPZE,5
37360,B003CK2BQG,A1SO1PGDNVMLXC,5
37379,B003CK2BQG,A2V18JN5XI2GOB,5
37387,B003EZ1SJK,A2U77Z3Z7DC9T9,3
37403,B000FBO9LK,A2PF32UUERJXB8,5
37404,B000FBO9LK,A1SB8CXAUIKT8X,5
37406,B000FBO9LK,A1SB8CXAUIKT8X,5
37412,B000FBO9LK,ALSAOZ1V546VT,5
37413,B000FBO9LK,AY52TNOUURNB8,5
37414,B000FBO9LK,A2CZ4OA313WSKS,5
37416,B000FBO9LK,A1CVN6FWUCZOMD,5
37417,B000FBO9LK,AXO4PQU0XG3TG,5
37420,B000FBO9LK,A13K3ZLWAWN1EI,5
37422,B000FBO9LK,A2PTYCTQMJYDYW,5
37424,B000FBO9LK,A2EWE0GMBBUVMJ,5
37425,B000FBO9LK,A2EWE0GMBBUVMJ,5
37438,B000FBO9LK,A2OWR2PL3DLWS4,5
37439,B000FBO9LK,A2OWR2PL3DLWS4,5
37440,B000FBO9LK,A2OWR2PL3DLWS4,5
37447,B000FBO9LK,A13K3ZLWAWN1EI,5
37452,B000FBO9LK,ALSAOZ1V546VT,5
37453,B000FBO9LK,A2PF32UUERJXB8,5
37454,B000FBO9LK,A2IYLMDQGBB4VG,2
37455,B000FBO9LK,A1PB97BLMR9X2S,5
37456,B000FBO9LK,A1SB8CXAUIKT8X,2
37457,B000FBO9LK,A1P6S7F4MD476C,1
37458,B000FBO9LK,A1P6S7F4MD476C,1
37459,B000FBO9LK,A1FEP94TP15RG0,1
37460,B000FBO9LK,A1FEP94TP15RG0,1
37482,B002EY8BAG,AXJGCAD36N915,2
37517,B001IZA5EM,A1VQBEW0G4IH1J,4
37519,B001IZA5EM,AZV26LP92E6WU,5
37526,B005BPVE90,A2MSQNPTNAAGL1,5
37528,B005BPVE90,A2X06FP2PQ6EK0,1
37530,B005BPVE90,AHKPZ11JT110F,3
37531,B005BPVE90,A3HJHV83O2U8BL,2
37535,B005BPVE90,A321W4SSC0F6AP,4
37536,B005BPVE90,A2HTPS0JV3Q8ZD,3
37538,B005BPVE90,A2OL0JTU0DLH6B,4
37541,B005BPVE90,A2XA8CW5DF4MNZ,4
37542,B005BPVE90,A9GPCR9WJQCCJ,5
37543,B005BPVE90,A3VZH0PWLQ9BB1,5
37544,B005BPVE90,A8WXLST0944GZ,5
37551,B005BPVE90,A3SLC8F6VIWXIR,5
37552,B005BPVE90,A27O5ZUFAEWT9L,5
37555,B005BPVE90,AR1T36GLLAFFX,5
37567,B001FA1LVG,A2SZWFJX0783BF,4
37569,B001FA1LVG,A1RRHET1QIP1YK,5
37571,B001FA1LVG,A36E68YOWHTIDN,2
37581,B001FA1LVG,A19SXBQWY5Y4YW,4
37584,B0000DG55L,A3D6OI36USYOU1,4
37590,B005VBBSYK,A2DPYMNI2HCIOI,4
37621,B000QT5ZGO,A2YMCPP3KW9IXU,1
37640,B002R81L92,A3MZNRSDQ32UUH,5
37666,B002R81L92,AY12DBB0U420B,5
37669,B002R81L92,A3UCN2RGY7O6S1,2
37689,B002R81L92,A1HB6QCNV4YJ3O,5
37693,B002R81L92,ACAIEIV03NBHY,4
37696,B002R81L92,A2BPFPVOWCTKDJ,5
37728,B002MREF32,ABDCYK04CL6O4,5
37730,B002MREF32,A1MKPMJPD22YY,5
37760,B000F4T12O,A3OXHLG6DIBRW8,5
37769,B000KNDAZO,A2YMCPP3KW9IXU,5
37780,B000LKVDO6,A1YP5WLIHGG136,5
37782,B000LKVDO6,A3N4VTNFPMTHEF,4
37783,B000LKVDO6,A31RULW0KNYJ5H,5
37792,B000LKVDO6,A17TPOSAG43GSM,5
37795,B000LKVDO6,A3OXHLG6DIBRW8,4
37800,B000LKVDO6,AZWRZZAMX90VT,5
37804,B000LKVDO6,A1UQBFCERIP7VJ,4
37806,B000LKVDO6,A3EBHHCZO6V2A4,3
37807,B000LKVDO6,AJD41FBJD9010,4
37809,B000LKVDO6,A2DPYMNI2HCIOI,2
37821,B001EO615O,A25C2M3QF9G7OQ,5
37849,B0000DG55B,A3D6OI36USYOU1,5
37864,B000F6SNPS,A33YZNZIRA3H97,4
37882,B000F6SNPS,A2J19U8H5SSFCJ,5
37915,B000F6SNPS,A1RRMZKOMZ2M7J,5
37950,B000F6SNPS,A9KLAL1CXZ0W5,1
37961,B000F6SNPS,A1HLJJ6MKZLR3Z,3
38008,B007HEIWVQ,A1ODOGXEYECQQ8,5
38022,B0012AOIY6,A2EYQXB9N8ZWRW,5
38042,B00285BI4M,A3FY3H6F4249E0,5
38049,B000R7XBF2,AKOCTZQVAFCOZ,5
38064,B000ZE9NM2,AHYRTWABDAG1H,5
38085,B000PWO4A0,A281NPSIMI1C2R,5
38086,B004LS2I3O,A16H3JNMR9EWLA,5
38090,B000E18CS2,A250AXLRBVYKB4,5
38093,B000E18CS2,AYGJ96W5KQMUJ,3
38094,B000E18CS2,A3B6TOEXSQVO24,5
38098,B000E18CS2,A3EBHHCZO6V2A4,5
38133,B000EPYWO6,A1YUL9PCJR3JTY,5
38134,B001ELL6WA,AR7TAEEUDHMUB,3
38173,B0027UQYZQ,ACAXV4V8PBCE3,5
38199,B0027UQYZQ,A2RL1RS6PWUHWI,5
38212,B0027UQYZQ,ACAXV4V8PBCE3,5
38221,B0027UQYZQ,ACAXV4V8PBCE3,5
38230,B000634HD2,A1DAFWS98LQD2R,5
38237,B000634HD2,A39H1WPTI8EPUA,5
38267,B004946ZV6,A36WGHR8TO5DKT,4
38269,B000PC3A2I,A22CW0ZHY3NJH8,5
38355,B000FZ0TL0,A1TMAVN4CEM8U8,5
38356,B000FZ0TL0,A3OXHLG6DIBRW8,4
38361,B000FZ0TL0,A3QA0BBQW08DLZ,5
38369,B000FZ0TL0,AHYRTWABDAG1H,5
38390,B0002I0GVI,AJD41FBJD9010,3
38420,B005MGDP86,A3MTL8TQ6OUA2T,5
38425,B005MGDP86,A3RR2P5IS3DGPR,5
38429,B005MGDP86,A31AS7L29JTV6H,4
38430,B005MGDP86,A3A05FQYUOAM0B,5
38436,B005MGDP86,A2EONLXLVTBKB3,5
38458,B005MGDP86,A3I5PV471TUZEX,5
38471,B005MGDP86,A1GCOURMTPXKWI,5
38473,B005MGDP86,A2HLL8L5QELLLO,5
38479,B005MGDP86,A2AXRINZGFJIEE,5
38515,B004S036D6,A17HMM1M7T9PJ1,5
38517,B004S036D6,A1N655X9X7C6QY,4
38523,B001I8DOZQ,A1ZH9LWMX5UCFJ,5
38541,B003YBH2RG,A1KEK09ZA6J9P8,5
38544,B003GSK4CW,A11OTLEDSW8ZXD,5
38547,B003GSK4CW,ARYSDAZNRXN6G,5
38550,B003GSK4CW,AGFV9F4CI93S3,3
38574,B003GSK4CW,A1IKOG44PHFNYS,5
38592,B001O8KG74,A175N19FS2B4J,4
38604,B000V9CLBG,A3HED8SW5DDP9Q,5
38610,B000OYMGMC,A1PI8VBCXXSGC7,5
38614,B000OYMGMC,A3HPCRD9RX351S,4
38629,B000OYMGMC,A3NEAETOSXDBOM,5
38631,B000OYMGMC,A3MFU0GVZUVH3K,5
38643,B001VNEII0,A1ODKP5Y7DPMM1,5
38649,B001VNEII0,A2S7MFZVV9IP43,5
38656,B001VNEII0,A33AQPJYH7UUXR,4
38662,B001VNEII0,A1K82R24ROO2I7,5
38680,B000ILEVWO,A216NSW58Q3SCJ,5
38704,B00445TYHM,A3E5KPDJ9OMGL3,1
38708,B000FA39AS,AHIK7BUXFRMT8,5
38710,B000FA39AS,AQQLWCMRNDFGI,5
38718,B002DHUCEM,A1FDVT0DLJWV78,4
38738,B008XDL38O,A35W3JQYP0M655,2
38739,B000EGZ9AQ,AIIR8E34EDKCQ,5
38740,B000EGZ9AQ,A1MUQUK1M4UK16,5
38743,B000EGZ9AQ,ACRZORZLEHJX6,2
38763,B000F1UEC8,A33K20V4DNLVRF,5
38764,B0055GVHDI,A34C98SJU4M7DD,5
38772,B000BY50C8,A3963R7EPE3A7E,5
38773,B000ETAJY4,APCDN1JK6B81P,5
38775,B005JDTUX6,A1MKPMJPD22YY,5
38781,B000EGZ9AG,A1IU7S4HCK1XK0,5
38784,B000EGZ9AG,A1WOMXOEX90ARI,3
38787,B000EGZ9AG,A228P3VH7SFBHG,4
38797,B000EGZ9AG,A3QJQQZTKFV7BJ,5
38798,B000EGZ9AG,A39SCU7KSK7330,5
38811,B000EGZ9AG,A2YMCPP3KW9IXU,5
38827,B000V6HQPA,A2XNJJ9TF70P4J,3
38829,B000V6HQPA,A28GRFVAA4DU5P,3
38831,B000V6HQPA,A1ZH9LWMX5UCFJ,5
38846,B000ICO8GW,A3M174IC0VXOS2,5
38877,B000AYDGZ2,AY12DBB0U420B,4
38888,B000V6HQPK,A22Z9R91N8L7IQ,4
38893,B001ELL6KM,A1Q8QT6GOH6SEX,1
38906,B001ELL6KM,AXQIHSF9KK7CO,5
38924,B001IZHSWO,A3OXHLG6DIBRW8,5
38929,B000H7K5KQ,AORGKBNQZ83O8,5
38943,B004VLVFHG,A3HHRQBSECP697,5
38949,B004MTPJBK,A3NEAETOSXDBOM,5
38964,B001FKA84C,A1I85Y08VRZ32Q,5
38988,B004VDH4L0,A1YP5WLIHGG136,5
39004,B000AYDGZW,A33REC3J2JU2EL,5
39013,B0093A5V3O,A29P51TN9KKMU9,5
39022,B001AV7F7O,AGWAA2G57TQ1U,4
39032,B002PXEQCS,A20EEWWSFMZ1PN,5
39070,B001AC87X4,A25C2M3QF9G7OQ,5
39075,B006O320VO,A3D9NUCR4RXDPY,4
39126,B0012HAUTQ,A1R6PBUJB8LBGC,1
39140,B001HWD2OG,A19Y3Z5SFLDYPK,5
39141,B001HWD2OG,A3NMA7RSO2HMBG,4
39142,B001HWD2OG,A2K2EUL44GUFPJ,5
39143,B001HWD2OG,A1K3OG2W3KBI54,5
39144,B001HWD2OG,A15SYT7EXWTJX8,5
39145,B001HWD2OG,A1PU4RV8JOE94Y,5
39146,B001HWD2OG,A2CFDMS1GDTZC4,5
39147,B001HWD2OG,A13NSUJ2BDIFAC,4
39148,B001HWD2OG,ATU5A4CLX74ZH,3
39149,B001HWD2OG,A30D9J34037TPE,5
39150,B001HWD2OG,A38GQZIJ9511I9,2
39151,B001HWD2OG,A2XAKGRUHIE2ZA,4
39152,B001HWD2OG,AUOB0CQI9YJV7,5
39153,B001HWD2OG,A2S4PKWVONFAQN,5
39154,B001HWD2OG,ABTPZ8XWI7GSZ,5
39155,B001HWD2OG,A3QRYMPR0ADQ2J,5
39156,B001HWD2OG,A2H3RTMXP23Y5D,5
39157,B001HWD2OG,A27SNFI60AS92M,4
39158,B001HWD2OG,A37AC3MTIW40CD,5
39159,B001HWD2OG,A37BNU9KEYV2UC,1
39160,B001HWD2OG,AEI8RBVD9S3SL,5
39161,B001HWD2OG,A2PHKBUVKWDN2F,5
39162,B001HWD2OG,A3GC53B932W1WG,5
39163,B001HWD2OG,A5YO6D3KN7GDR,5
39164,B001HWD2OG,AJTR3W7GOYV0I,5
39165,B001HWD2OG,A136VAVDIU9DOU,5
39166,B001HWD2OG,A2DBQWLG9HU8N5,1
39168,B000LKX1SW,A106ZCP7RSXMRU,5
39175,B002867CMS,AHQ13I9CI4US6,5
39181,B003VYIZT0,A3VDQD94VOMAXA,5
39197,B00176EZG6,A3BTL4FV6ODKAT,5
39214,B005QUDJ8E,A8P8KPVXCWV9R,1
39216,B001POJLPU,A3BTL4FV6ODKAT,5
39218,B00080VTHA,A3A05FQYUOAM0B,5
39222,B0002YB21A,A2F0PCVFFG3PQZ,5
39231,B0002YB21A,A1M5D0DG09UGVM,3
39248,B001KNI2WE,A29P51TN9KKMU9,5
39253,B001IMUHCU,A3FKGKUCI3DG9U,5
39260,B001IMUHCU,APP8XWYYV4PAA,5
39261,B001IMUHCU,A2UTU1T0P7YTSG,5
39265,B0000DG5AA,A3D6OI36USYOU1,5
39269,B0000DG5AE,A3D6OI36USYOU1,5
39282,B0000DG5AO,A3D6OI36USYOU1,5
39301,B0031VBGX0,A1S6HK2R1KUC5E,5
39331,B001XWNBWI,AD2QRU9ZXBQZ1,5
39390,B004XG2GGI,A3EIOMC103PG7W,3
39395,B000FFPXJ8,A3VKBFC5K2INR4,5
39399,B000FFPXJ8,A3HON67T38XCB5,5
39403,B000FFPXJ8,A20WEEYX2YQXW1,5
39408,B0040QFO0G,A1QBOC76MIOJYP,3
39417,B0016P9MN4,A1ODOGXEYECQQ8,4
39418,B000VKYMUS,AY12DBB0U420B,5
39447,B001ELL86Y,AQQLWCMRNDFGI,4
39457,B001ELL86Y,A3P84TZX9X1B3X,2
39458,B001ELL86Y,A1W0F3F6EXIAKP,5
39471,B001ELL86Y,A2V1J3JT5OOZFO,5
39506,B00028P3CK,A26HFSVLAGULIM,5
39533,B00028P3CK,A3POAWC2JPQQQP,1
39536,B00028P3CK,A37MH7ICH80QOX,5
39540,B00028P3CK,A1VQBEW0G4IH1J,5
39576,B001M0A5XY,A291HTT117RVS9,4
39578,B001M0A5XY,AY12DBB0U420B,5
39638,B004Q9QIPM,A3B1360JOYS0GJ,1
39642,B009KAQZ9G,A3D9NUCR4RXDPY,4
39659,B005GIF5VU,ASDUSAMGI86NZ,5
39660,B005GIF5VU,ASDUSAMGI86NZ,5
39661,B005GIF5VU,A2X06FP2PQ6EK0,5
39663,B005GIF5VU,A3H7NPNDMGLOU4,5
39665,B005GIF5VU,A20XWDZHAXIYOK,5
39671,B005GIF5VU,AMRBD94N86GWA,5
39680,B005GIF5VU,A14ELYDYX7LOFQ,5
39683,B005GIF5VU,A22CW0ZHY3NJH8,4
39685,B005GIF5VU,AMRBD94N86GWA,5
39686,B005GIF5VU,A1I85Y08VRZ32Q,5
39689,B005GIF5VU,A3P3S46A8MXK10,3
39694,B005GIF5VU,A1I85Y08VRZ32Q,5
39695,B005GIF5VU,A1PI8VBCXXSGC7,5
39699,B005GIF5VU,ATJN4KEHJBOC8,3
39705,B005GIF5VU,A20XWDZHAXIYOK,5
39708,B005GIF5VU,A1Q8QT6GOH6SEX,5
39709,B005GIF5VU,A3P3S46A8MXK10,5
39710,B005GIF5VU,A2OBDNQ5ZYU1L8,5
39712,B005GIF5VU,A23US7MAW915K5,5
39721,B005GIF5VU,ASDUSAMGI86NZ,5
39731,B005GIF5VU,A2OBDNQ5ZYU1L8,5
39738,B005GIF5VU,A1I85Y08VRZ32Q,3
39751,B005GIF5VU,A3LCQXQ4SFYBAU,5
39752,B005GIF5VU,A3LCQXQ4SFYBAU,5
39753,B005GIF5VU,A3LCQXQ4SFYBAU,5
39766,B005GIF5VU,A1KOCGNDLF2VUR,5
39768,B005GIF5VU,A8LVI41BC3DWJ,5
39770,B005GIF5VU,AY12DBB0U420B,5
39772,B005GIF5VU,ALDAF4VVLFRHP,5
39783,B005YEJRZ6,AG4U11RFDY7LU,5
39785,B001EO63UM,A1WX42M589VAMQ,5
39835,B000E7QYNG,AZV26LP92E6WU,5
39844,B0041O2OY6,A2EZW502SEA2N9,5
39871,B0029EZUHS,A1UQBFCERIP7VJ,4
39873,B000CMIZ0I,A1YUL9PCJR3JTY,5
39876,B000CMIZ0I,AYWUHB7N8XGZQ,5
39877,B000CMIZ0I,A2D72VZ2YNPSFG,5
39878,B000CMIZ0I,A393F381MA82AY,5
39883,B000CMIZ0I,A1MFG9E45RX5OW,5
39894,B0049U3EBE,A2XKJ1KX6XUHYP,5
39895,B000KAJ51U,A2KBFB6A2D7PNO,5
39933,B001TZJ3OE,A22Z9R91N8L7IQ,5
39935,B001TZJ3OE,A21VGNU5959O85,5
39940,B001TZJ3OE,A13WOT3RSXKRD5,5
39946,B001TZJ3OE,A2PR6NXG0PA3KY,5
39967,B001TZJ3OE,A31LEVBRCI0BQX,5
39991,B00017LEY8,A35JP8KSV9281K,4
40032,B0000DG4MK,A1Q4MNIUESQTBM,5
40054,B0072D5T86,AYBCQ12Z5ZPQG,5
40080,B001E50X66,A2R6RA8FRBS608,4
40084,B001E50X66,A1ZK5P0EOE727F,4
40087,B001E50X66,AG4LBEYRCWT9S,5
40096,B001E50X66,A8DR6JIHBM6K5,5
40097,B001E50X66,A18SNZN6Z16NCV,5
40100,B001E50X66,A2GEZJHBV92EVR,5
40101,B001E50X66,A3HON67T38XCB5,5
40102,B001E50X66,A23HRTD9I9K90Z,4
40119,B006ZLC3RQ,A8P8KPVXCWV9R,4
40130,B000PNIPPO,A1PI8VBCXXSGC7,5
40193,B0012YEKCM,A2XKJ1KX6XUHYP,5
40227,B0030GOO5S,A281NPSIMI1C2R,4
40250,B000F74248,AUW5XC67E9MIL,5
40264,B000I5GWEK,A2LJJ4482V9LAW,2
40311,B006DQZ064,A2TO2BN3P4C00L,3
40363,B006U782OS,A1J52MX2YDWSU0,4
40365,B001EO6EVK,A2G7B7FKP2O2PU,5
40368,B002ULIPL8,A2C9XE9I8RSKNX,5
40385,B001ELL3DM,A2VBL3JMMB282U,5
40403,B001ELL3DM,A1GCOURMTPXKWI,4
40424,B0032GHM4G,ATJN4KEHJBOC8,5
40441,B000FFS0CA,A1M5D0DG09UGVM,2
40442,B000FFS0CA,AXO4PQU0XG3TG,3
40444,B003Y3F5EQ,A1BTHZO04GVCS6,5
40465,B003Y3F5EQ,A1BTHZO04GVCS6,5
40468,B00020HHRW,A38LIPX6GHLI9X,5
40469,B00020HHRW,A29NQI0OT0Q81S,5
40470,B00020HHRW,ADAOC6UTL8ZZV,5
40471,B00020HHRW,A23LSQMKWU1B00,2
40472,B00020HHRW,A78NS29TCGKI7,4
40473,B00020HHRW,A1E0NXRTGYDN45,5
40474,B00020HHRW,A2CSAP7T1FSIVM,5
40475,B00020HHRW,APCOMFRS7NIT8,5
40476,B00020HHRW,ATCT22YM2HUQ8,4
40477,B00020HHRW,A1CSB9FS3SLHJO,5
40478,B00020HHRW,AKNHKB593FINL,4
40479,B00020HHRW,A2VN5P9WA4HTFR,5
40480,B00020HHRW,A2YGDUFEV2B7TO,5
40481,B00020HHRW,AEA27WV6NXOH2,4
40482,B00020HHRW,A666QET48NULX,5
40483,B00020HHRW,A2NNZJ5S6XJGJR,4
40484,B00020HHRW,A3PJRR03ZAFWGR,2
40485,B00020HHRW,A3KIIGPRVTM1X3,5
40486,B00020HHRW,A1QP7KX8ANVI00,5
40487,B00020HHRW,A1YJNI5NUYVJKG,5
